1413327286838,-0.05448139,-0.14982383,10.133538,null
1413327286995,-0.05448139,-0.16344418,10.119919,null
1413327287145,-0.05448139,-0.14982383,10.092678,null
1413327287311,-0.08172209,-0.17706452,10.133538,null
1413327287465,-0.08172209,-0.12258313,9.956474,null
1413327287632,-0.05448139,-0.13620348,10.051817,null
1413327287788,-0.05448139,-0.13620348,10.106298,null
1413327287955,-0.05448139,-0.12258313,10.106298,null
1413327288108,-0.06810174,-0.14982383,10.147159,null
1413327288263,-0.040861044,-0.12258313,10.160779,null
1413327288428,-0.027240695,-0.17706452,10.160779,null
1413327288583,-0.06810174,-0.19068487,10.065437,null
1413327288739,-0.06810174,-0.19068487,10.119919,null
1413327288897,-0.040861044,-0.16344418,10.092678,null
1413327289048,-0.05448139,-0.16344418,10.079058,null
1413327289205,-0.12258313,-0.17706452,10.079058,null
1413327289377,-0.095342435,-0.17706452,10.147159,null
1413327289530,-0.05448139,-0.14982383,10.065437,null
1413327289683,-0.10896278,-0.20430522,10.065437,null
1413327289841,-0.095342435,-0.21792556,10.106298,null
1413327290005,-0.05448139,-0.14982383,10.051817,null
1413327290159,-0.027240695,-0.19068487,10.092678,null
1413327290312,-0.08172209,-0.14982383,10.092678,null
1413327290464,-0.05448139,-0.095342435,10.119919,null
1413327290620,-0.013620348,-0.16344418,10.119919,null
1413327290772,-0.05448139,-0.14982383,10.079058,null
1413327290925,-0.095342435,-0.19068487,10.106298,null
1413327291096,-0.06810174,-0.14982383,10.133538,null
1413327291252,-0.027240695,-0.10896278,10.079058,null
1413327291402,-0.040861044,-0.16344418,10.092678,null
1413327291554,-0.05448139,-0.17706452,10.119919,null
1413327291709,-0.040861044,-0.19068487,10.092678,null
1413327291870,-0.040861044,-0.14982383,10.092678,null
1413327292037,-0.095342435,-0.14982383,10.079058,null
1413327292193,-0.10896278,-0.17706452,10.119919,null
1413327292361,-0.095342435,-0.13620348,10.051817,null
1413327292555,-0.06810174,-0.12258313,10.065437,null
1413327292705,-0.027240695,-0.14982383,10.106298,null
1413327292866,-0.027240695,-0.14982383,10.147159,null
1413327293035,-0.08172209,-0.16344418,10.065437,null
1413327293190,-0.05448139,-0.17706452,10.092678,null
1413327293358,-0.13620348,-0.14982383,10.106298,null
1413327293514,-0.08172209,-0.13620348,10.092678,null
1413327293666,-0.05448139,-0.14982383,10.092678,null
1413327293820,-0.06810174,-0.14982383,10.092678,null
1413327293970,-0.05448139,-0.20430522,10.160779,null
1413327294126,-0.05448139,-0.19068487,10.133538,null
1413327294294,-0.013620348,-0.17706452,10.106298,null
1413327294463,-0.05448139,-0.17706452,10.119919,null
1413327294619,-0.027240695,-0.13620348,10.133538,null
1413327294772,-0.06810174,-0.14982383,10.133538,null
1413327294926,-0.027240695,-0.13620348,10.119919,null
1413327295093,-0.06810174,-0.095342435,10.106298,null
1413327295247,-0.027240695,-0.16344418,10.065437,null
1413327295400,-0.05448139,-0.12258313,10.079058,null
1413327295553,-0.040861044,-0.14982383,10.092678,null
1413327295706,-0.05448139,-0.16344418,10.133538,null
1413327295877,-0.05448139,-0.16344418,10.119919,null
1413327296042,-0.05448139,-0.14982383,10.119919,null
1413327296194,-0.095342435,-0.16344418,10.119919,null
1413327296350,-0.05448139,-0.19068487,10.092678,null
1413327296503,-0.027240695,-0.14982383,10.133538,null
1413327296656,-0.08172209,-0.19068487,10.065437,null
1413327296812,-0.08172209,-0.14982383,10.092678,null
1413327296979,-0.06810174,-0.14982383,10.051817,null
1413327297130,-0.013620348,-0.12258313,10.119919,null
1413327297299,-0.05448139,-0.20430522,10.092678,null
1413327297465,-0.05448139,-0.17706452,10.119919,null
1413327297620,-0.06810174,-0.19068487,10.092678,null
1413327297773,-0.06810174,-0.19068487,10.079058,null
1413327297925,-0.06810174,-0.12258313,10.160779,null
1413327298093,-0.027240695,-0.14982383,10.119919,null
1413327298248,-0.06810174,-0.14982383,10.106298,null
1413327298399,-0.027240695,-0.14982383,10.106298,null
1413327298554,-0.05448139,-0.19068487,10.065437,null
1413327298713,-0.027240695,-0.14982383,10.051817,null
1413327298865,-0.05448139,-0.19068487,10.092678,null
1413327299025,-0.05448139,-0.12258313,10.079058,null
1413327299178,-0.05448139,-0.16344418,10.106298,null
1413327299334,-0.095342435,-0.12258313,10.065437,null
1413327299487,0.013620348,-0.19068487,10.092678,null
1413327299643,-0.05448139,-0.23154591,10.106298,null
1413327299795,-0.027240695,-0.19068487,10.119919,null
1413327299949,-0.027240695,-0.14982383,10.092678,null
1413327300113,-0.05448139,-0.14982383,10.147159,null
1413327300275,-0.013620348,-0.19068487,10.106298,null
1413327300427,-0.027240695,-0.19068487,10.147159,null
1413327300584,-0.027240695,-0.14982383,10.106298,null
1413327300736,-0.05448139,-0.19068487,10.119919,null
1413327300888,-0.013620348,-0.14982383,10.160779,null
1413327301039,-0.06810174,-0.20430522,10.092678,null
1413327301192,-0.06810174,-0.21792556,10.092678,null
1413327301346,0.013620348,-0.14982383,10.119919,null
1413327301518,-0.05448139,-0.14982383,10.092678,null
1413327301674,-0.095342435,-0.12258313,10.092678,null
1413327301827,-0.027240695,-0.17706452,10.119919,null
1413327301977,-0.027240695,-0.10896278,10.092678,null
1413327302144,-0.095342435,-0.12258313,10.038197,null
1413327302303,-0.05448139,-0.14982383,10.092678,null
1413327302470,-0.05448139,-0.16344418,10.092678,null
1413327302626,-0.06810174,-0.13620348,10.065437,null
1413327302781,-0.05448139,-0.13620348,10.133538,null
1413327302936,-0.06810174,-0.20430522,10.133538,null
1413327303085,-0.08172209,-0.16344418,10.119919,null
1413327303253,-0.05448139,-0.14982383,10.106298,null
1413327303420,-0.05448139,-0.14982383,10.160779,null
1413327303572,-0.05448139,-0.14982383,10.119919,null
1413327303724,-0.027240695,-0.19068487,10.119919,null
1413327303881,-0.05448139,-0.16344418,10.106298,null
1413327304051,-0.06810174,-0.05448139,10.119919,null
1413327304206,-0.05448139,-0.17706452,10.119919,null
1413327304361,-0.10896278,-0.19068487,10.079058,null
1413327304533,-0.08172209,-0.19068487,10.106298,null
1413327304688,-0.08172209,-0.14982383,10.119919,null
1413327304839,-0.08172209,-0.14982383,10.092678,null
1413327304993,-0.05448139,-0.17706452,10.092678,null
1413327305151,-0.040861044,-0.16344418,10.092678,null
1413327305306,-0.027240695,-0.17706452,10.079058,null
1413327305460,-0.027240695,-0.14982383,10.051817,null
1413327305615,-0.12258313,-0.19068487,10.051817,null
1413327305771,-0.08172209,-0.14982383,10.147159,null
1413327305922,-0.05448139,-0.14982383,10.106298,null
1413327306074,-0.027240695,-0.14982383,10.092678,null
1413327306240,-0.08172209,-0.16344418,10.092678,null
1413327306392,-0.027240695,-0.19068487,10.106298,null
1413327306565,-0.06810174,-0.14982383,10.119919,null
1413327306723,-0.08172209,-0.19068487,10.079058,null
1413327306879,-0.06810174,-0.14982383,10.119919,null
1413327307042,-0.040861044,-0.14982383,10.092678,null
1413327307193,-0.06810174,-0.19068487,10.119919,null
1413327307346,-0.08172209,-0.14982383,10.092678,null
1413327307497,-0.05448139,-0.14982383,10.160779,null
1413327307650,-0.05448139,-0.14982383,10.119919,null
1413327307803,-0.027240695,-0.13620348,10.119919,null
1413327307955,-0.027240695,-0.13620348,10.119919,null
1413327308105,-0.06810174,-0.12258313,10.051817,null
1413327308254,-0.027240695,-0.16344418,10.119919,null
1413327308416,-0.095342435,-0.10896278,10.079058,null
1413327308586,-0.05448139,-0.14982383,10.133538,null
1413327308744,-0.040861044,-0.12258313,10.147159,null
1413327308898,-0.095342435,-0.19068487,10.106298,null
1413327309063,-0.05448139,-0.21792556,10.119919,null
1413327309214,-0.06810174,-0.16344418,10.119919,null
1413327309377,-0.05448139,-0.17706452,10.106298,null
1413327309533,-0.06810174,-0.14982383,10.038197,null
1413327309686,-0.040861044,-0.19068487,10.160779,null
1413327309851,-0.095342435,-0.10896278,10.024576,null
1413327310016,-0.095342435,-0.12258313,10.174399,null
1413327310183,-0.040861044,-0.19068487,10.106298,null
1413327310333,-0.05448139,-0.13620348,10.065437,null
1413327310485,-0.05448139,-0.17706452,10.092678,null
1413327310654,-0.06810174,-0.17706452,10.133538,null
1413327310809,-0.12258313,-0.14982383,10.092678,null
1413327310963,-0.05448139,-0.14982383,10.160779,null
1413327311131,-0.05448139,-0.17706452,10.106298,null
1413327311286,-0.095342435,-0.19068487,10.079058,null
1413327311437,-0.027240695,-0.13620348,10.2152605,null
1413327311594,-0.027240695,-0.13620348,10.147159,null
1413327311746,-0.08172209,-0.095342435,10.092678,null
1413327311898,-0.05448139,-0.19068487,10.106298,null
1413327312066,-0.05448139,-0.13620348,10.051817,null
1413327312233,-0.06810174,-0.17706452,10.092678,null
1413327312388,-0.06810174,-0.12258313,10.092678,null
1413327312541,-0.027240695,-0.17706452,10.092678,null
1413327312694,-0.05448139,-0.13620348,10.065437,null
1413327312847,-0.08172209,-0.12258313,10.160779,null
1413327313006,-0.06810174,-0.14982383,10.106298,null
1413327313160,-0.095342435,-0.17706452,10.133538,null
1413327313313,-0.05448139,-0.14982383,10.160779,null
1413327313485,-0.040861044,-0.14982383,10.119919,null
1413327313666,-0.05448139,-0.19068487,10.106298,null
1413327313816,-0.040861044,-0.14982383,10.119919,null
1413327313977,-0.08172209,-0.12258313,10.119919,null
1413327314140,-0.05448139,-0.2860273,10.106298,null
1413327314311,-0.05448139,-0.14982383,10.20164,null
1413327314479,-0.08172209,-0.16344418,10.106298,null
1413327314633,-0.06810174,-0.13620348,10.106298,null
1413327314799,-0.05448139,-0.14982383,10.147159,null
1413327314951,-0.06810174,-0.13620348,10.106298,null
1413327315117,-0.05448139,-0.14982383,10.079058,null
1413327315273,-0.027240695,-0.14982383,10.106298,null
1413327315424,-0.06810174,-0.14982383,10.133538,null
1413327315580,-0.06810174,-0.14982383,10.079058,null
1413327315732,-0.095342435,-0.027240695,10.160779,null
1413327315884,-0.027240695,-0.19068487,10.065437,null
1413327316053,-0.027240695,-0.095342435,9.929234,null
1413327316223,-0.05448139,-0.17706452,10.147159,null
1413327316377,-0.08172209,-0.13620348,10.065437,null
1413327316531,-0.027240695,-0.14982383,10.079058,null
1413327316683,-0.027240695,-0.14982383,10.106298,null
1413327316855,-0.06810174,-0.17706452,10.174399,null
1413327317024,-0.040861044,-0.14982383,10.106298,null
1413327317179,-0.013620348,-0.14982383,10.065437,null
1413327317330,-0.05448139,-0.24516626,10.051817,null
1413327317481,-0.095342435,-0.19068487,10.051817,null
1413327317634,-0.05448139,-0.14982383,10.079058,null
1413327317788,-0.027240695,-0.14982383,10.024576,null
1413327317941,-0.095342435,-0.12258313,10.18802,null
1413327318107,-0.08172209,-0.14982383,10.133538,null
1413327318273,-0.06810174,-0.10896278,10.160779,null
1413327318438,-0.027240695,-0.12258313,10.160779,null
1413327318603,-0.08172209,-0.13620348,10.065437,null
1413327318757,-0.06810174,-0.17706452,10.106298,null
1413327318917,-0.08172209,-0.14982383,10.106298,null
1413327319078,-0.095342435,-0.19068487,10.038197,null
1413327319244,-0.040861044,-0.16344418,10.119919,null
1413327319415,-0.05448139,-0.19068487,10.119919,null
1413327319585,-0.05448139,-0.20430522,10.065437,null
1413327319756,-0.05448139,-0.14982383,10.038197,null
1413327319909,-0.027240695,-0.12258313,10.119919,null
1413327320065,-0.095342435,-0.12258313,10.051817,null
1413327320222,-0.05448139,-0.14982383,10.133538,null
1413327320383,-0.05448139,-0.19068487,10.051817,null
1413327320538,-0.040861044,-0.19068487,10.160779,null
1413327320694,-0.08172209,-0.14982383,10.092678,null
1413327320843,-0.08172209,-0.16344418,10.079058,null
1413327321014,-0.013620348,-0.13620348,10.147159,null
1413327321186,-0.040861044,-0.14982383,10.133538,null
1413327321352,-0.05448139,-0.12258313,9.997335,null
1413327321503,-0.05448139,-0.13620348,10.119919,null
1413327321653,-0.05448139,-0.16344418,10.106298,null
1413327321809,-0.06810174,-0.16344418,10.106298,null
1413327321993,-0.05448139,-0.13620348,10.106298,null
1413327322146,-0.095342435,-0.10896278,10.174399,null
1413327322298,-0.05448139,-0.14982383,10.092678,null
1413327322458,-0.040861044,-0.13620348,10.079058,null
1413327322614,-0.05448139,-0.12258313,10.119919,null
1413327322766,-0.040861044,-0.16344418,10.024576,null
1413327322917,-0.12258313,-0.14982383,10.147159,null
1413327323085,-0.027240695,-0.17706452,10.133538,null
1413327323252,-0.05448139,-0.095342435,10.092678,null
1413327323406,-0.095342435,-0.19068487,10.106298,null
1413327323565,-0.095342435,-0.12258313,10.119919,null
1413327323730,-0.08172209,-0.16344418,10.106298,null
1413327323892,-0.08172209,-0.14982383,10.092678,null
1413327324055,-0.095342435,-0.16344418,10.106298,null
1413327324217,-0.027240695,-0.17706452,10.119919,null
1413327324379,-0.08172209,-0.16344418,10.079058,null
1413327324540,-0.06810174,-0.19068487,10.092678,null
1413327324708,-0.08172209,-0.16344418,10.092678,null
1413327324863,-0.095342435,-0.13620348,10.092678,null
1413327325021,-0.05448139,-0.14982383,10.119919,null
1413327325190,-0.095342435,-0.16344418,10.092678,null
1413327325360,-0.08172209,-0.14982383,10.106298,null
1413327325528,-0.05448139,-0.14982383,10.051817,null
1413327325683,-0.05448139,-0.12258313,10.092678,null
1413327325841,-0.013620348,-0.14982383,10.147159,null
1413327325996,-0.05448139,-0.16344418,10.147159,null
1413327326163,-0.027240695,-0.13620348,10.133538,null
1413327326316,-0.08172209,-0.12258313,10.119919,null
1413327326488,-0.12258313,-0.13620348,10.160779,null
1413327326640,-0.05448139,-0.14982383,10.065437,null
1413327326790,-0.05448139,-0.19068487,10.051817,null
1413327326945,-0.05448139,-0.17706452,10.092678,null
1413327327115,-0.05448139,-0.19068487,10.174399,null
1413327327279,-0.05448139,-0.17706452,10.133538,null
1413327327443,-0.040861044,-0.12258313,10.106298,null
1413327327604,-0.027240695,-0.14982383,10.106298,null
1413327327758,-0.095342435,-0.14982383,10.051817,null
1413327327914,-0.027240695,-0.16344418,10.092678,null
1413327328071,-0.05448139,-0.13620348,10.119919,null
1413327328226,-0.040861044,-0.14982383,10.147159,null
1413327328380,-0.095342435,-0.19068487,10.092678,null
1413327328531,-0.027240695,-0.19068487,10.106298,null
1413327328693,-0.040861044,-0.17706452,10.119919,null
1413327328858,-0.027240695,-0.12258313,10.079058,null
1413327329014,-0.095342435,-0.14982383,10.079058,null
1413327329184,-0.027240695,-0.17706452,10.106298,null
1413327329333,-0.05448139,-0.16344418,10.119919,null
1413327329487,-0.095342435,-0.13620348,10.119919,null
1413327329637,-0.027240695,-0.13620348,10.147159,null
1413327329789,-0.040861044,-0.14982383,10.092678,null
1413327329961,-0.040861044,-0.16344418,10.119919,null
1413327330116,-0.06810174,-0.19068487,10.092678,null
1413327330283,-0.095342435,-0.12258313,10.106298,null
1413327330436,-0.040861044,-0.14982383,10.160779,null
1413327330605,-0.095342435,-0.12258313,10.092678,null
1413327330759,-0.05448139,-0.16344418,10.119919,null
1413327330912,-0.08172209,-0.13620348,10.106298,null
1413327331068,-0.013620348,-0.12258313,10.119919,null
1413327331234,-0.05448139,-0.13620348,10.174399,null
1413327331387,-0.027240695,-0.10896278,10.106298,null
1413327331542,-0.05448139,-0.13620348,10.092678,null
1413327331694,-0.05448139,-0.19068487,10.119919,null
1413327331850,-0.05448139,-0.16344418,10.079058,null
1413327332003,-0.040861044,-0.14982383,10.147159,null
1413327332158,-0.05448139,-0.14982383,10.147159,null
1413327332324,-0.08172209,-0.10896278,10.119919,null
1413327332481,-0.06810174,-0.17706452,10.092678,null
1413327332633,-0.027240695,-0.13620348,10.092678,null
1413327332789,-0.06810174,-0.16344418,10.106298,null
1413327332943,-0.027240695,-0.17706452,10.160779,null
1413327333131,0.013620348,-0.16344418,10.147159,null
1413327333292,-0.05448139,-0.13620348,10.106298,null
1413327333445,-0.040861044,-0.13620348,10.119919,null
1413327333604,-0.027240695,-0.12258313,10.092678,null
1413327333757,-0.095342435,-0.19068487,10.106298,null
1413327333928,-0.05448139,-0.14982383,10.133538,null
1413327334079,-0.05448139,-0.13620348,10.147159,null
1413327334230,-0.08172209,-0.14982383,10.119919,null
1413327334380,-0.05448139,-0.35412905,10.310603,null
1413327334534,-0.6537767,-0.095342435,10.024576,null
1413327334684,0.3677494,0.10896278,11.182305,null
1413327334855,-1.0215261,1.1577295,11.046102,null
1413327335006,-1.9340894,0.95342433,10.147159,null
1413327335166,-1.3484144,2.6968288,8.580819,null
1413327335327,2.8738933,3.9635212,7.7908387,null
1413327335484,5.5571017,3.6774938,8.921328,null
1413327335635,1.9885708,4.195067,7.681876,null
1413327335787,-0.89894295,5.09401,11.046102,null
1413327335941,0.8036005,5.570722,9.575105,null
1413327336115,2.3699405,4.0452433,7.3549876,null
1413327336279,1.3075534,3.7047346,11.059722,null
1413327336451,0.9670447,2.6423476,9.738548,null
1413327336605,-0.027240695,4.780742,8.648921,null
1413327336756,1.2258313,4.2086873,9.084772,null
1413327336909,0.61291564,4.6036777,12.054008,null
1413327337064,-0.3405087,4.0588636,8.349273,null
1413327337217,-0.87170225,3.8273177,9.289077,null
1413327337372,-0.61291564,4.739881,7.3549876,null
1413327337542,-3.050958,3.7319753,11.032481,null
1413327337695,-3.3506055,2.4108016,9.833891,null
1413327337866,-1.1441092,1.607201,10.773695,null
1413327338037,0.9942854,2.465283,9.438901,null
1413327338206,-0.626536,3.800077,9.847511,null
1413327338377,-0.095342435,1.6344417,10.378705,null
1413327338539,0.7491191,3.5957718,8.008764,null
1413327338705,0.47671217,3.990762,8.21307,null
1413327338877,-1.1713499,2.73769,9.80665,null
1413327339037,-0.040861044,3.445948,8.921328,null
1413327339195,-0.23154591,3.3506055,9.41166,null
1413327339364,-0.7218784,3.0100968,9.561484,null
1413327339536,-1.0487667,3.990762,8.512717,null
1413327339693,0.54481393,3.9635212,8.158588,null
1413327339858,-1.8523673,2.7649305,10.337844,null
1413327340025,0.84446156,3.9090397,7.8317,null
1413327340175,-1.2803127,2.901134,12.094869,null
1413327340341,1.0623871,4.004382,9.833891,null
1413327340500,1.0896279,4.576437,8.076866,null
1413327340655,-0.6401563,3.840938,9.915613,null
1413327340819,0.35412905,3.759216,9.289077,null
1413327340983,-0.027240695,3.8136973,9.833891,null
1413327341150,-0.21792556,4.072484,9.752169,null
1413327341304,0.4903325,3.6911142,8.785124,null
1413327341457,0.8580819,3.3642259,8.4854765,null
1413327341615,0.3405087,3.568531,9.507003,null
1413327341770,-0.21792556,3.3097446,9.820271,null
1413327341922,-0.21792556,3.5140498,9.507003,null
1413327342073,-0.12258313,3.5412905,9.670447,null
1413327342232,0.013620348,3.6230125,9.370799,null
1413327342384,0.313268,3.7864566,9.00305,null
1413327342551,-0.7627395,3.2007818,9.493382,null
1413327342703,-0.313268,3.759216,10.337844,null
1413327342853,-0.43585113,3.5412905,9.547864,null
1413327343007,-0.12258313,3.6230125,9.629586,null
1413327343163,-0.24516626,3.568531,9.520623,null
1413327343331,-0.626536,3.4595683,10.119919,null
1413327343503,0.27240697,3.800077,8.975809,null
1413327343653,0.05448139,3.445948,8.825985,null
1413327343803,-0.12258313,3.5412905,8.798744,null
1413327343956,-0.21792556,3.5412905,9.425281,null
1413327344110,-0.55843425,3.336985,9.39804,null
1413327344271,0.61291564,4.031623,7.913422,null
1413327344443,0.51757324,3.9635212,8.689782,null
1413327344592,-1.1168685,3.2416427,10.732834,null
1413327344765,0.21792556,3.8273177,8.076866,null
1413327344937,0.61291564,4.0861044,8.131348,null
1413327345089,-0.8308412,3.4187074,9.874752,null
1413327345242,-0.55843425,3.3914666,9.575105,null
1413327345394,0.08172209,3.800077,8.390134,null
1413327345561,-0.08172209,3.7728362,8.989429,null
1413327345740,-0.13620348,3.636633,7.9679036,null
1413327345902,-0.61291564,3.5276701,9.80665,null
1413327346065,-0.313268,3.5549107,9.302697,null
1413327346215,-0.43585113,3.6093922,9.370799,null
1413327346372,-0.2860273,3.5412905,9.41166,null
1413327346527,-0.3405087,3.5276701,9.370799,null
1413327346689,-0.35412905,3.5821514,9.384419,null
1413327346853,-0.38136974,3.5821514,9.466142,null
1413327347007,-0.35412905,3.5276701,9.384419,null
1413327347158,-0.313268,3.5412905,9.329938,null
1413327347319,-0.35412905,3.568531,9.329938,null
1413327347480,-0.3405087,3.5821514,9.329938,null
1413327347634,-0.35412905,3.5412905,9.39804,null
1413327347804,-0.3949901,3.5821514,9.384419,null
1413327347967,-0.24516626,3.636633,9.534244,null
1413327348120,-0.3677494,3.568531,9.479762,null
1413327348273,-0.47671217,3.4595683,8.635301,null
1413327348424,-0.19068487,3.636633,9.507003,null
1413327348575,-0.44947147,3.568531,10.133538,null
1413327348726,-0.4903325,3.405087,9.80665,null
1413327348879,-0.8036005,3.486809,11.509193,null
1413327349031,1.1441092,4.072484,9.316318,null
1413327349190,1.7161638,4.6172976,8.553578,null
1413327349363,1.5390993,4.372132,8.21307,null
1413327349512,0.6537767,3.9635212,9.507003,null
1413327349668,0.7899802,3.5412905,9.043911,null
1413327349817,0.23154591,3.718355,10.773695,null
1413327349975,-0.5720546,3.9090397,9.80665,null
1413327350128,-0.19068487,3.6502533,9.41166,null
1413327350298,-0.05448139,4.3312707,8.771504,null
1413327350450,-0.21792556,3.7864566,9.343558,null
1413327350604,-0.10896278,3.8273177,9.180115,null
1413327350760,-0.2860273,3.8273177,9.193735,null
1413327350913,-0.13620348,3.7319753,9.316318,null
1413327351081,-0.20430522,3.8681788,9.384419,null
1413327351249,-0.14982383,3.7728362,9.316318,null
1413327351413,-0.14982383,3.8136973,9.275456,null
1413327351574,-0.27240697,3.8681788,9.139254,null
1413327351744,-0.08172209,3.8954194,9.2073555,null
1413327351897,-0.095342435,3.881799,9.220976,null
1413327352047,-0.2860273,3.9362805,9.220976,null
1413327352204,-0.10896278,3.8954194,9.248216,null
1413327352356,-0.17706452,3.8681788,9.329938,null
1413327352507,-0.23154591,3.9499009,9.234595,null
1413327352659,-0.23154591,3.9635212,9.152874,null
1413327352829,-0.20430522,3.9635212,9.316318,null
1413327353002,-0.16344418,3.881799,9.248216,null
1413327353153,-0.20430522,3.881799,9.166494,null
1413327353308,-0.17706452,3.881799,9.220976,null
1413327353478,-0.027240695,3.8954194,9.234595,null
1413327353637,-0.14982383,3.8681788,9.2073555,null
1413327353802,-0.24516626,3.840938,9.220976,null
1413327353954,-0.10896278,3.8954194,9.261836,null
1413327354109,-0.21792556,3.9090397,9.275456,null
1413327354266,-0.12258313,3.8954194,9.220976,null
1413327354432,-0.20430522,3.92266,9.275456,null
1413327354584,-0.095342435,3.8954194,9.261836,null
1413327354736,-0.17706452,3.92266,9.248216,null
1413327354889,-0.06810174,3.8545585,9.234595,null
1413327355043,-0.12258313,3.8681788,9.234595,null
1413327355193,-0.17706452,3.8681788,9.261836,null
1413327355364,-0.14982383,3.92266,9.152874,null
1413327355530,-0.23154591,3.8545585,9.180115,null
1413327355683,-0.12258313,3.9090397,9.261836,null
1413327355856,-0.14982383,3.8681788,9.220976,null
1413327356011,-0.10896278,3.8681788,9.234595,null
1413327356165,-0.12258313,3.9090397,9.220976,null
1413327356328,-0.21792556,3.9362805,9.152874,null
1413327356497,-0.05448139,3.8954194,9.289077,null
1413327356650,-0.040861044,3.8273177,9.234595,null
1413327356823,-0.05448139,3.8273177,9.343558,null
1413327356978,-0.05448139,3.8681788,9.275456,null
1413327357133,-0.040861044,3.8136973,9.289077,null
1413327357289,-0.06810174,3.7864566,9.316318,null
1413327357453,-0.12258313,3.881799,9.316318,null
1413327357623,-0.013620348,3.8273177,9.302697,null
1413327357774,-0.027240695,3.8273177,9.357179,null
1413327357924,-0.013620348,3.7047346,9.316318,null
1413327358097,0.027240695,3.800077,9.302697,null
1413327358249,-0.013620348,3.8681788,9.316318,null
1413327358412,0.013620348,3.7455957,9.302697,null
1413327358563,0.05448139,3.759216,9.343558,null
1413327358716,-0.027240695,3.7319753,9.261836,null
1413327358888,-0.08172209,3.7728362,9.41166,null
1413327359040,0.027240695,3.7728362,9.343558,null
1413327359192,0.027240695,3.800077,9.302697,null
1413327359359,-0.027240695,3.7319753,9.275456,null
1413327359513,-0.040861044,3.7728362,9.343558,null
1413327359666,0.013620348,3.7864566,9.289077,null
1413327359819,0.013620348,3.7455957,9.343558,null
1413327359975,-0.05448139,3.7728362,9.329938,null
1413327360137,-0.027240695,3.8273177,9.316318,null
1413327360302,0.013620348,3.7319753,9.302697,null
1413327360458,0.013620348,3.7728362,9.193735,null
1413327360632,-0.040861044,3.7319753,9.289077,null
1413327360784,-0.013620348,3.7728362,9.289077,null
1413327360938,-0.027240695,3.800077,9.248216,null
1413327361088,-0.040861044,3.759216,9.316318,null
1413327361248,-0.05448139,3.7455957,9.289077,null
1413327361413,-0.040861044,3.8136973,9.316318,null
1413327361584,-0.027240695,3.800077,9.248216,null
1413327361734,-0.013620348,3.7864566,9.370799,null
1413327361886,-0.05448139,3.759216,9.261836,null
1413327362055,-0.027240695,3.7864566,9.302697,null
1413327362208,0.027240695,3.800077,9.316318,null
1413327362377,-0.027240695,3.7319753,9.275456,null
1413327362578,-0.027240695,3.7728362,9.316318,null
1413327362729,-0.05448139,3.7728362,9.343558,null
1413327362895,0.013620348,3.7728362,9.275456,null
1413327363056,-0.13620348,3.718355,9.357179,null
1413327363219,-0.013620348,3.7728362,9.289077,null
1413327363382,0.10896278,3.8954194,9.125633,null
1413327363554,-0.24516626,3.8681788,9.39804,null
1413327363719,-0.08172209,3.7455957,9.588725,null
1413327363880,-0.06810174,3.759216,9.220976,null
1413327364041,-0.05448139,3.7728362,9.357179,null
1413327364202,0.027240695,3.800077,9.343558,null
1413327364363,-0.06810174,3.7864566,9.357179,null
1413327364524,0.013620348,3.7319753,9.316318,null
1413327364685,-0.027240695,3.8273177,9.316318,null
1413327364845,0.040861044,3.800077,9.261836,null
1413327365006,-0.013620348,3.7319753,9.343558,null
1413327365167,-0.027240695,3.7455957,9.289077,null
1413327365328,-0.095342435,3.800077,9.329938,null
1413327365489,-0.013620348,3.7864566,9.343558,null
1413327365650,-0.05448139,3.800077,9.289077,null
1413327365811,-0.013620348,3.7728362,9.289077,null
1413327365972,-0.05448139,3.7864566,9.302697,null
1413327366132,0.013620348,3.7455957,9.316318,null
1413327366293,-0.027240695,3.7728362,9.329938,null
1413327366454,-0.027240695,3.718355,9.316318,null
1413327366615,-0.027240695,3.800077,9.316318,null
1413327366776,-0.027240695,3.7864566,9.316318,null
1413327366937,-0.06810174,3.759216,9.316318,null
1413327367097,0.013620348,3.7728362,9.343558,null
1413327367259,-0.06810174,3.800077,9.289077,null
1413327367427,-0.027240695,3.8136973,9.275456,null
1413327367599,-0.027240695,3.7864566,9.275456,null
1413327367757,-0.040861044,3.7728362,9.316318,null
1413327367910,-0.05448139,3.7864566,9.275456,null
1413327368063,-0.027240695,3.7319753,9.316318,null
1413327368216,0.027240695,3.800077,9.343558,null
1413327368367,-0.05448139,3.800077,9.316318,null
1413327368522,0.040861044,3.759216,9.343558,null
1413327368681,-0.013620348,3.7319753,9.316318,null
1413327368835,-0.040861044,3.800077,9.289077,null
1413327368987,0.05448139,3.7728362,9.289077,null
1413327369160,0.027240695,3.7319753,9.316318,null
1413327369325,0.027240695,3.7728362,9.316318,null
1413327369486,0.013620348,3.7728362,9.261836,null
1413327369671,0.027240695,3.8136973,9.316318,null
1413327369829,0.027240695,3.718355,9.289077,null
1413327369985,0.027240695,3.759216,9.384419,null
1413327370135,0.013620348,3.7728362,9.316318,null
1413327370304,0.040861044,3.800077,9.289077,null
1413327370458,0.027240695,3.7455957,9.41166,null
1413327370626,-0.027240695,3.7319753,9.302697,null
1413327370777,0.05448139,3.7455957,9.316318,null
1413327370933,0.027240695,3.7047346,9.329938,null
1413327371083,0.06810174,3.6774938,9.452521,null
1413327371233,0.095342435,3.6638734,9.370799,null
